model_name,Price (Dollar),Storage (GB),review,timestamp,stars,country
574,iPhone 13 Pro Max,615.0,256,"I hope I find you good, I just want to let you know I find my IPhone 13 pro max the phone it good so far, but I'm  not happy because I buy iPhone 13 pro max with screen protector but in my package no Screenprotect why?My phone now is not safe because no screen protector. Please help me to find my screen protector Please.Thanks
Read more",2024-02-05,1,the United States
575,iPhone 12 mini,219.78,256,"The back and screen where damage free. The battery had 100% charging capacity. The frame had only minor cosmetic imperfections.
Read more",2024-01-15,5,the United States
576,iPhone 12 mini,219.78,256,"This product is as described. I received it in great condition; no scratches or damages. Also easy to set up and migrate old phone data. I have been using it regularly for a week and no issues.
Read more",2023-05-13,5,the United States
577,iPhone 12 mini,219.78,256,"This is an update...the camera does not focus and makes a static crackle sound when attempting to use. Very disappointed especially since he likes to take a lot of pictures. Did not know this as he did not take pictures prior to his trip to Europe. Purchased this for my son who needed a new phone prior to traveling to Europe. It said 2 day prime delivery but arrived in 4 only 1 day prior to his departure. The phone itself looks to be in very good condition and I can't comment on anything else at this point since it he did not have much of a chance to use it prior to his departure.
Read more",2023-06-15,1,the United States
578,iPhone 12 mini,219.78,256,"READ ALL OF THE REVIEW!!!I purchased the phone due to an upcoming trip out of country that I needed an unlocked phone for. Phone arrived on time, had 93% battery life, and functioned as expected, at a glance for the most part.However, I thought the listing stated that it came with original power cord and wall adapter. It did not, it came with an amazon basics cord and adapter. which did not work and function, no big deal, gladly I already had a lightning charging cable from my previous phone.I'm not done.Same day as I receive the phone I put it in a new case with a screen protector. Today, 2 days after receiving the phone I went to make a mobile deposit with my bank, the camera wouldn't focus on my check to make the deposit. I diagnose the problem, reset the phone, etc. The rear facing camera was broken straight out of box.I paid $355.10 for a phone with only ""cosmetic damage"" and now I have to pay an extra $129 to replace the camera.  The listing LIED TO THE CUSTOMER. DO NOT BUY PREMIUM REFURBISED. Get a cheaper one and get it repaired. It'll be  cheaper than the asking price here on amazon.
Read more",2024-06-08,2,the United States
579,iPhone 12 mini,219.78,256,"This phone replaced my IPhone X because I wanted a phone that fit my hands better. It fit the bill and I’m pleased with my purchase.
Read more",2023-06-26,4,the United States
580,iPhone 12 mini,219.78,256,"Main board went bad so I had to return it.
Read more",2022-10-26,3,the United States
581,iPhone 12 mini,219.78,256,"Phone designed to not work after a couple months. I returned the phone and they WILL NOT REFUND YOUR PURCHASE.
Read more",2023-10-15,1,the United States
582,iPhone 12 mini,219.78,256,"muy buen producto
Read more",2023-01-03,5,Mexico
583,iPhone 15 Pro Max,1429.96,256,"Buen producto y nuevo
Read more",2024-06-12,5,the United States
584,iPhone 15 Pro Max,1429.96,256,"Happy with the product. Though bugger than anticipated.
Read more",2024-05-25,5,the United States
585,iPhone 15 Pro Max,1429.96,256,"Most storage. Just a bit larger then my last Iphone but still fits in my yoga pants pocket.
Read more",2024-02-28,5,the United States
586,iPhone 15 Pro Max,1429.96,256,"This is an incredible iPhone! I have had iPhones starting with version 3. The incredible zoom on the Max is worth the extra cost for the Max alone. Add a Smallrig Mobile Video Kit to it and you have a photo powerhouse. I love the big screen to see what I am taking.Smallrig: https://amzn.to/3X3Ln31Because the Smallrig Case is thick you might need a cable extension depending on the charger cable you use. This one is the ultimate in price and features:Cable: https://amzn.to/3RaJc9XThe LED lights you can add to the Smallrig are awesome. I use mine a lot for product photography. You have a studio in the palms of your hands! You can mount them in your studio also.LED: https://amzn.to/3KqYeosThere is a super cool hard drive enclosure for the iPhone I hope to get soon to shoot pro video. It magnetically attaches to the back of the iPhone. Amazing.https://amzn.to/4bFOCltIf this review helps let me know…
Read more",2024-05-31,5,the United States
587,iPhone 15 Pro Max,1429.96,256,"ok
Read more",2024-05-07,3,the United States
588,iPhone 15 Pro Max,1429.96,256,"I love my iPhone. I've had great experiences with multiple iPhones. I have almost nothing bad to say about iPhones.So, why the 1-star review? iPhone theft & loss insurance, which is offered with virtually every iPhone purchase. Just don't do it. It's a waste of money. Don't take my word for it, search Google for iPhone theft & loss scam.Here's the deal: Apple farmed out this plan to the AIG insurance company. They are not a good insurance company (once again, don't take my word for it, search AIG is a terrible company and you'll get endless stories about the terrible workplace culture, how they helped trigger the great recession, and how they lie/cheat/steal on things like iPhone theft & loss).While there are plenty of stories out there for your reading displeasure, I'll recount my daughter's - which is identical to thousands of others. She had her phone stolen while out at a bar. She realized within moments that it was gone, so she used another device for Find My Phone and saw that it was already on moving away from her location. She immediately contacted Apple and they told her to follow their recommended steps in case of theft, which includes locking the phone. By the time she finished this, the phone had disappeared (the thief likely turned it off).The next day she filed a claim under theft & loss. It was denied because AIG requires that Find My Phone be on for the ""entirety of the claims process."" So, her insurance was ""voided"" by the thief doing what they usually do - turning off the phone so that the actual owner can't find it. Same will almost certainly happen if you drop it in a lake or have it run out of juice after being misplaced.Buying theft & loss coverage from Apple is literally just giving AIG money for something they most likely won't honor. Sure, it's only a few bucks a month, but if you're going to throw money away, do it on something less frustrating.
Read more",2024-06-26,1,the United States
589,iPhone 15 Pro Max,999.0,256,"My wife have been contemplating getting a new iPhone because hers had reached the capacity on storage and the battery was not keeping a long charge. I think she had the iPhone 8. We ARE NOT a couple that splurge because finances dictate that we be humble. So when I was searching for a phone I was looking at the iPhone 11 or 12. But knowing the 15 was out and it got crazy praise I called our local Apple store for advice. The gentleman told me the 11 would be a huge upgrade from the 8 that she had. But he said with the 15 she would have all the latest technology AND she wouldn't have to upgrade for at least 4 yrs considering she had the 8 for 3 yrs and we bought that the end of 2020. So I took a deep breath, came to my saved items on prime and purchased this ""refurbished"" iPhone 15. I'm GenX. I came up when the Nokia, Sony Erickson, Motorola RAZR (the grey flat one) and Nextel we're wassup. So spending a G on a phone was a HARD NO for me. But this time I said EFF IT. This phone was brand new, works flawlessly, it's everything she ever wanted from her old phone. We're on Verizon but the phone came unlocked. It took a little long because the phone needed an Apple update but after an hour it was up and running. So if you're on the fence about getting this ""refurbished"" iPhone 15 Pro Max because of condition, functionality or network issues don't be. Our experience was great 💯.
Read more",2024-08-14,5,the United States
